campaign_name,spend_date,impressions,reach,link_clicks,spend
SHong_AIB_25 · Purchases,2025-07-23,5667,5195,149,58.92
CarrieMae_TL_25 · Sign-ups,2025-07-22,399083,361595,4112,4511.52
DavidC_AIB_25 · Purchases,2025-07-22,2829,2382,42,28.87
FelipePan_TL_25 - sign ups,2025-07-22,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-22,0,0,0,0
GabrielleG_AIB_25 · Purchases,2025-07-22,0,0,0,0
JamesJarv_HangInThe_25 · Enter draw,2025-07-22,33431,30683,587,307.46
JustinO_AIB_25 · Purchases,2025-07-22,5330,4615,86,53.12
LeeUfan_From_25 · Enter draw,2025-07-22,0,0,0,0
LucianFre_TL_25 · Purchases,2025-07-22,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-22,0,0,0,0
PietParra_Dip_25 · Sign-ups,2025-07-22,308138,254703,2179,1312.26
SHong_AIB_25 · Purchases,2025-07-22,5925,5467,172,58.98
CarrieMae_TL_25 · Sign-ups,2025-07-21,460305,420033,4323,4703.71
DavidC_AIB_25 · Purchases,2025-07-21,3538,2957,59,31.86
FelipePan_TL_25 - sign ups,2025-07-21,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-21,0,0,0,0
GabrielleG_AIB_25 · Purchases,2025-07-21,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-07-21,0,0,0,0
JamesJarv_HangInThe_25 · Enter draw,2025-07-21,28161,26011,451,205
JustinO_AIB_25 · Purchases,2025-07-21,7549,6920,194,66.14
LeeUfan_From_25 · Enter draw,2025-07-21,0,0,0,0
LucianFre_TL_25 · Purchases,2025-07-21,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-21,0,0,0,0
PietParra_Dip_25 · Sign-ups,2025-07-21,333371,278455,2736,1296.42
SHong_AIB_25 · Purchases,2025-07-21,6127,5667,174,57.78
CarrieMae_TL_25 · Sign-ups,2025-07-20,392251,362123,4773,4498.64
DavidC_AIB_25 · Purchases,2025-07-20,3471,2997,61,33.37
FelipePan_TL_25 - sign ups,2025-07-20,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-20,0,0,0,0
GabrielleG_AIB_25 · Purchases,2025-07-20,0,0,0,0
JamesJarv_HangInThe_25 · Enter draw,2025-07-20,28900,25505,583,221.58
JustinO_AIB_25 · Purchases,2025-07-20,6720,6117,140,66.08
LeeUfan_From_25 · Enter draw,2025-07-20,0,0,0,0
LucianFre_TL_25 · Purchases,2025-07-20,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-20,0,0,0,0
PietParra_Dip_25 · Sign-ups,2025-07-20,307178,258808,2788,1311.07
SHong_AIB_25 · Purchases,2025-07-20,8006,7266,213,70.37
GabrielleG_AIB_25 · Purchases,2025-07-19,0,0,0,0
DavidC_AIB_25 · Purchases,2025-07-19,2627,2265,36,28.7
FelipePan_TL_25 - sign ups,2025-07-19,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-19,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-19,297922,274585,3546,3536.12
JamesJarv_HangInThe_25 · Enter draw,2025-07-19,16517,14869,329,131.62
JustinO_AIB_25 · Purchases,2025-07-19,4538,3993,108,61.58
LeeUfan_From_25 · Enter draw,2025-07-19,0,0,0,0
LucianFre_TL_25 · Purchases,2025-07-19,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-19,0,0,0,0
PietParra_Dip_25 · Sign-ups,2025-07-19,259161,224426,2583,1207.46
SHong_AIB_25 · Purchases,2025-07-19,4235,3843,105,48.86
CarrieMae_TL_25 · Sign-ups,2025-07-18,270781,240176,3283,3793.15
DavidC_AIB_25 · Purchases,2025-07-18,5243,4555,83,54.49
FelipePan_TL_25 - sign ups,2025-07-18,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-18,0,0,0,0
GabrielleG_AIB_25 · Purchases,2025-07-18,0,0,0,0
JamesJarv_HangInThe_25 · Enter draw,2025-07-18,26959,24183,597,234.9
JustinO_AIB_25 · Purchases,2025-07-18,5509,4849,134,62.31
LeeUfan_From_25 · Enter draw,2025-07-18,0,0,0,0
LucianFre_TL_25 · Purchases,2025-07-18,56525,53650,758,543.62
LucianFre_TL_25 · Sign-ups,2025-07-18,0,0,0,0
PietParra_Dip_25 · Sign-ups,2025-07-18,169997,149518,1762,1120.29
SHong_AIB_25 · Purchases,2025-07-18,6885,6327,221,61.48
GraysonPe_Large_25 · Pre-order,2025-07-17,0,0,0,0
DavidC_AIB_25 · Purchases,2025-07-17,4418,3831,58,54.56
FelipePan_TL_25 - sign ups,2025-07-17,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-17,0,0,0,0
GabrielleG_AIB_25 · Purchases,2025-07-17,2652,2416,48,29.37
CarrieMae_TL_25 · Sign-ups,2025-07-17,260569,239033,3079,2808.24
JamesJarv_HangInThe_25 · Enter draw,2025-07-17,23184,20983,189,112.08
JustinO_AIB_25 · Purchases,2025-07-17,5211,4574,106,57.46
LeeUfan_From_25 · Enter draw,2025-07-17,0,0,0,0
LucianFre_TL_25 · Purchases,2025-07-17,58909,55740,735,463.21
LucianFre_TL_25 · Sign-ups,2025-07-17,74839,72803,1231,475.36
PietParra_Dip_25 · Sign-ups,2025-07-17,234565,209003,2387,1155.81
SHong_AIB_25 · Purchases,2025-07-17,5345,4972,95,27.5
FelipePan_TL_25 · Purchases,2025-07-16,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-16,266627,238616,3107,2753.22
DavidC_AIB_25 · Purchases,2025-07-16,5782,5278,114,57.64
FelipePan_TL_25 - sign ups,2025-07-16,0,0,0,0
AliceN_AIB_25 · Purchases,2025-07-16,0,0,0,0
GabrielleG_AIB_25 · Purchases,2025-07-16,4911,4244,114,59.58
GraysonPe_Large_25 · Pre-order,2025-07-16,0,0,0,0
JustinO_AIB_25 · Purchases,2025-07-16,4966,4471,103,51.38
LeeUfan_From_25 · Enter draw,2025-07-16,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-16,198405,185160,2982,1191.33
PietParra_Dip_25 · Sign-ups,2025-07-16,242275,212575,2481,1098.38
CarrieMae_TL_25 · Sign-ups,2025-07-15,211803,192861,2412,2142.35
DavidC_AIB_25 · Purchases,2025-07-15,6429,5899,104,61.08
FelipePan_TL_25 - sign ups,2025-07-15,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-15,0,0,0,0
GabrielleG_AIB_25 · Purchases,2025-07-15,17598,17130,118,104.45
GraysonPe_Large_25 · Pre-order,2025-07-15,0,0,0,0
JustinO_AIB_25 · Purchases,2025-07-15,5263,4651,110,60.55
LeeUfan_From_25 · Enter draw,2025-07-15,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-15,194353,185496,2869,1008.64
PietParra_Dip_25 · Sign-ups,2025-07-15,241936,221793,3131,985.65
FelipePan_TL_25 · Purchases,2025-07-14,0,0,0,0
DavidC_AIB_25 · Purchases,2025-07-14,6859,6210,121,62.61
FelipePan_TL_25 - sign ups,2025-07-14,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-14,158806,140944,1976,1603.8
GabrielleG_AIB_25 · Purchases,2025-07-14,10732,9706,47,71.46
GraysonPe_Large_25 · Pre-order,2025-07-14,0,0,0,0
JustinO_AIB_25 · Purchases,2025-07-14,5941,5229,128,61.49
LeeUfan_From_25 · Enter draw,2025-07-14,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-14,174647,166691,2303,828.32
PietParra_Dip_25 · Sign-ups,2025-07-14,205402,188333,2490,831.91
GraysonPe_Large_25 · Pre-order,2025-07-13,0,0,0,0
DavidC_AIB_25 · Purchases,2025-07-13,6529,5750,110,64.8
FelipePan_TL_25 - sign ups,2025-07-13,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-13,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-13,142198,126711,1940,1284.29
JustinO_AIB_25 · Purchases,2025-07-13,6656,5670,141,64.82
LeeUfan_From_25 · Enter draw,2025-07-13,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-13,201804,192077,2725,1119.69
PietParra_Dip_25 · Sign-ups,2025-07-13,170335,157927,2346,694.99
CarrieMae_TL_25 · Sign-ups,2025-07-12,110328,98857,1724,1175.74
DavidC_AIB_25 · Purchases,2025-07-12,4015,3545,70,55.36
FelipePan_TL_25 - sign ups,2025-07-12,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-12,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-07-12,0,0,0,0
JustinO_AIB_25 · Purchases,2025-07-12,5783,4932,140,62.07
LeeUfan_From_25 · Enter draw,2025-07-12,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-12,172976,163802,2458,998.24
PietParra_Dip_25 · Sign-ups,2025-07-12,147375,138032,2525,569.83
GraysonPe_Large_25 · Pre-order,2025-07-11,0,0,0,0
DavidC_AIB_25 · Purchases,2025-07-11,5834,5309,91,58.48
FelipePan_TL_25 - sign ups,2025-07-11,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-11,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-11,106566,96463,1543,1039.44
JustinO_AIB_25 · Purchases,2025-07-11,4776,4017,162,54
LeeUfan_From_25 · Enter draw,2025-07-11,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-11,155213,148909,2434,913.53
PietParra_Dip_25 · Sign-ups,2025-07-11,132051,122607,2692,554.5
CarrieMae_TL_25 · Sign-ups,2025-07-10,64290,59669,992,692.82
DavidC_AIB_25 · Purchases,2025-07-10,4991,4446,85,55.82
FelipePan_TL_25 - sign ups,2025-07-10,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-10,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-07-10,0,0,0,0
JustinO_AIB_25 · Purchases,2025-07-10,2455,2114,61,23.06
LeeUfan_From_25 · Enter draw,2025-07-10,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-10,131098,123886,2044,862.1
PietParra_Dip_25 · Sign-ups,2025-07-10,137456,120643,3501,670.84
CarrieMae_TL_25 · Sign-ups,2025-07-09,86996,77723,1592,1093.96
DavidC_AIB_25 · Purchases,2025-07-09,4945,4490,88,58.71
FelipePan_TL_25 - sign ups,2025-07-09,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-09,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-07-09,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-07-09,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-09,117270,109346,2079,778.84
PietParra_Dip_25 · Sign-ups,2025-07-09,69876,60826,2031,422.08
AIB_Waitlist_25 · Sign-ups,2025-07-08,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-08,81129,74652,1263,758.24
DavidC_AIB_25 · Purchases,2025-07-08,6526,5776,110,64.56
FelipePan_TL_25 - sign ups,2025-07-08,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-08,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-07-08,0,0,0,0
JenStark_TL_25 · Purchases,2025-07-08,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-07-08,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-08,151562,142226,2595,885.44
ThomasL_AIB_25 · Purchases,2025-07-08,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-07,107986,97804,1151,673.64
AIB_Waitlist_25 · Sign-ups,2025-07-07,0,0,0,0
DavidC_AIB_25 · Purchases,2025-07-07,7901,6868,122,60.97
FelipePan_TL_25 - sign ups,2025-07-07,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-07,83371,69928,220,204.02
GraysonPe_Large_25 · Pre-order,2025-07-07,0,0,0,0
JenStark_TL_25 · Purchases,2025-07-07,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-07-07,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-07,183745,174681,2570,783.87
ThomasL_AIB_25 · Purchases,2025-07-07,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-07-06,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-06,87797,77060,1132,657.58
DavidC_AIB_25 · Purchases,2025-07-06,10408,8837,128,65.64
FelipePan_TL_25 - sign ups,2025-07-06,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-06,470266,307563,910,807.44
GraysonPe_Large_25 · Pre-order,2025-07-06,0,0,0,0
JenStark_TL_25 · Purchases,2025-07-06,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-07-06,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-06,124780,117432,2139,624.09
ThomasL_AIB_25 · Purchases,2025-07-06,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-07-05,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-05,137557,123140,1956,973.47
DavidC_AIB_25 · Purchases,2025-07-05,6077,5148,110,65.73
FelipePan_TL_25 - sign ups,2025-07-05,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-05,360768,246725,936,786.9
GraysonPe_Large_25 · Pre-order,2025-07-05,0,0,0,0
JenStark_TL_25 · Purchases,2025-07-05,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-07-05,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-05,99015,95391,2130,553.38
ThomasL_AIB_25 · Purchases,2025-07-05,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-07-04,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-04,124419,112537,2474,1007.84
DavidC_AIB_25 · Purchases,2025-07-04,9543,7851,220,86.9
FelipePan_TL_25 - sign ups,2025-07-04,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-04,196739,138900,1011,525.28
GraysonPe_Large_25 · Pre-order,2025-07-04,0,0,0,0
JenStark_TL_25 · Purchases,2025-07-04,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-07-04,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-04,90035,82929,1734,450.43
ThomasL_AIB_25 · Purchases,2025-07-04,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-07-03,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-03,280082,238574,8167,2435.55
DavidC_AIB_25 · Purchases,2025-07-03,10592,8223,233,82.49
FelipePan_TL_25 - sign ups,2025-07-03,0,0,0,0
FelipePan_TL_25 · Purchases,2025-07-03,1477,1337,54,6.48
GraysonPe_Large_25 · Pre-order,2025-07-03,0,0,0,0
JenStark_TL_25 · Purchases,2025-07-03,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-07-03,0,0,0,0
LucianFre_TL_25 · Sign-ups,2025-07-03,92882,88095,1638,489.76
ThomasL_AIB_25 · Purchases,2025-07-03,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-07-02,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-02,14981,14842,291,139.5
DavidC_AIB_25 · Purchases,2025-07-02,14,14,0,0.18
FelipePan_TL_25 - sign ups,2025-07-02,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-07-02,0,0,0,0
JenStark_TL_25 · Purchases,2025-07-02,0,0,0,0
JudyChica_TL_25 · Purchase,2025-07-02,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-07-02,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-07-02,0,0,0,0
FelipePan_TL_25 - sign ups,2025-07-01,0,0,0,0
CarrieMae_TL_25 · Sign-ups,2025-07-01,142607,130888,2250,900.25
DavidC_AIB_25 · Purchases,2025-07-01,7202,5956,156,58.65
AIB_Waitlist_25 · Sign-ups,2025-07-01,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-07-01,0,0,0,0
JenStark_TL_25 · Purchases,2025-07-01,0,0,0,0
JudyChica_TL_25 · Purchase,2025-07-01,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-07-01,0,0,0,0
MarkBradf_Broad_25 · Purchases,2025-07-01,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-07-01,0,0,0,0
JenStark_TL_25 · Purchases,2025-06-30,0,0,0,0
DavidC_AIB_25 · Purchases,2025-06-30,6859,5720,142,61.77
FelipePan_TL_25 - sign ups,2025-06-30,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-30,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-30,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-30,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-30,0,0,0,0
MarkBradf_Broad_25 · Purchases,2025-06-30,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-30,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-29,0,0,0,0
DavidC_AIB_25 · Purchases,2025-06-29,7375,5997,182,63.58
FelipePan_TL_25 - sign ups,2025-06-29,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-29,0,0,0,0
JenStark_TL_25 · Purchases,2025-06-29,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-29,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-29,0,0,0,0
MarkBradf_Broad_25 · Purchases,2025-06-29,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-29,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-28,0,0,0,0
DavidC_AIB_25 · Purchases,2025-06-28,2445,2089,59,19.9
FelipePan_TL_25 - sign ups,2025-06-28,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-28,0,0,0,0
JenStark_TL_25 · Purchases,2025-06-28,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-28,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-28,0,0,0,0
MarkBradf_Broad_25 · Purchases,2025-06-28,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-28,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-27,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-27,15322,14424,139,76.93
GraysonPe_Large_25 · Pre-order,2025-06-27,0,0,0,0
JenStark_TL_25 · Purchases,2025-06-27,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-27,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-27,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-27,0,0,0,0
MarkBradf_Broad_25 · Purchases,2025-06-27,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-27,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-26,60096,55289,530,289.18
AIB_Waitlist_25 · Sign-ups,2025-06-26,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-26,15372,12224,80,44.39
JenStark_TL_25 · Purchases,2025-06-26,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-26,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-26,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-26,57655,55253,835,403.95
MarkBradf_Broad_25 · Purchases,2025-06-26,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-26,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-25,0,0,0,0
AliceN_AIB_25 · Purchases,2025-06-25,127,122,1,1.72
FelipePan_TL_25 - sign ups,2025-06-25,69170,61514,735,385.66
GraysonPe_Large_25 · Pre-order,2025-06-25,19126,15510,142,62.64
JenStark_TL_25 · Purchases,2025-06-25,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-25,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-25,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-25,132344,124488,1870,928.7
MarkBradf_Broad_25 · Purchases,2025-06-25,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-25,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-24,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-24,78215,71457,722,404.24
GraysonPe_Large_25 · Pre-order,2025-06-24,22581,16709,105,59.32
JenStark_TL_25 · Purchases,2025-06-24,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-24,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-24,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-24,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-24,173725,164168,2963,1179.18
MarkBradf_Broad_25 · Purchases,2025-06-24,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-24,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-23,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-23,84599,77698,865,404.29
GraysonPe_Large_25 · Pre-order,2025-06-23,21445,16629,135,59.16
JenStark_TL_25 · Purchases,2025-06-23,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-23,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-23,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-23,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-23,182988,171651,2419,1119.71
MarkBradf_Broad_25 · Purchases,2025-06-23,0,0,0,0
MarkBradf_Broad_25 · Sign-ups,2025-06-23,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-23,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-22,103805,91720,900,444.08
AIB_Waitlist_25 · Sign-ups,2025-06-22,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-22,27118,20056,130,59.48
JenStark_TL_25 · Purchases,2025-06-22,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-22,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-22,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-22,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-22,109481,101938,1456,790.98
MarkBradf_Broad_25 · Purchases,2025-06-22,0,0,0,0
MarkBradf_Broad_25 · Sign-ups,2025-06-22,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-22,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-21,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-21,93624,82019,795,391.57
GabrielleG_AIB_25 · Purchases,2025-06-21,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-21,27526,21712,150,59.48
JenStark_TL_25 · Purchases,2025-06-21,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-21,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-21,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-21,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-21,100085,93163,1585,770.43
MarkBradf_Broad_25 · Purchases,2025-06-21,0,0,0,0
MarkBradf_Broad_25 · Sign-ups,2025-06-21,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-21,0,0,0,0
MarkBradf_Broad_25 · Purchases,2025-06-20,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-20,103199,90072,691,369.8
GabrielleG_AIB_25 · Purchases,2025-06-20,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-20,7961,7168,164,46.05
JenStark_TL_25 · Purchases,2025-06-20,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-20,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-20,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-20,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-20,115741,108202,1975,880.29
AIB_Waitlist_25 · Sign-ups,2025-06-20,0,0,0,0
MarkBradf_Broad_25 · Sign-ups,2025-06-20,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-20,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-19,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-19,72543,65299,793,385.5
GabrielleG_AIB_25 · Purchases,2025-06-19,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-19,11086,9109,192,48.54
JenStark_TL_25 · Purchases,2025-06-19,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-19,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-19,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-19,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-19,80412,76335,911,686.43
MarkBradf_Broad_25 · Purchases,2025-06-19,0,0,0,0
MarkBradf_Broad_25 · Sign-ups,2025-06-19,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-19,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-18,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-18,77655,69712,960,416.05
GabrielleG_AIB_25 · Purchases,2025-06-18,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-18,5812,5239,205,33.47
JenStark_TL_25 · Purchases,2025-06-18,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-18,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-18,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-18,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-18,54538,50261,625,428.45
MarkBradf_Broad_25 · Purchases,2025-06-18,0,0,0,0
MarkBradf_Broad_25 · Sign-ups,2025-06-18,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-18,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-17,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-17,75335,67763,1027,388.88
GabrielleG_AIB_25 · Purchases,2025-06-17,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-17,21876,20366,367,102.62
JenStark_TL_25 · Purchases,2025-06-17,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-17,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-17,0,0,0,0
AIB_Waitlist_25 · Sign-ups,2025-06-17,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-17,39100,36689,639,389
MarkBradf_Broad_25 · Purchases,2025-06-17,0,0,0,0
MarkBradf_Broad_25 · Sign-ups,2025-06-17,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-17,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-16,85999,75624,1010,407.84
AIB_Waitlist_25 · Sign-ups,2025-06-16,0,0,0,0
Friedrich_Storm_25 · Purchases,2025-06-16,0,0,0,0
GabrielleG_AIB_25 · Purchases,2025-06-16,0,0,0,0
GraysonPe_Large_25 · Pre-order,2025-06-16,4858,4752,51,21.2
JenStark_TL_25 · Purchases,2025-06-16,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-16,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-16,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-16,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-16,66272,61603,831,567.27
MarkBradf_Broad_25 · Purchases,2025-06-16,0,0,0,0
MarkBradf_Broad_25 · Sign-ups,2025-06-16,0,0,0,0
ThomasL_AIB_25 · Purchases,2025-06-16,0,0,0,0
MarkBradf_Broad_25 · Purchases,2025-06-15,0,0,0,0
FelipePan_TL_25 - sign ups,2025-06-15,88006,76675,1209,440.36
Friedrich_Storm_25 · Purchases,2025-06-15,0,0,0,0
GabrielleG_AIB_25 · Purchases,2025-06-15,0,0,0,0
JenStark_TL_25 · Purchases,2025-06-15,0,0,0,0
JenStark_TL_25 · Sign-ups,2025-06-15,0,0,0,0
JudyChica_TL_25 · Purchase,2025-06-15,0,0,0,0
JudyChica_TL_25 · Sign-ups,2025-06-15,0,0,0,0
LeeUfan_From_25 · Enter draw,2025-06-15,67996,62667,737,511.43
AIB_Waitlist_25 · Sign-ups,2025-06-15,0,0,0,0
MarkBradf_Broad_25 · Sign-ups,2025-06-15,0,0,0,0
